date,hour,price_eur,price,volume,cloud_cover,global_tilted_irradiance,precipitation,temperature_2m,wind_speed_10m
2025-03-27,2,97.98,191.63,2767.7,99.66666666666667,0.0,0.022222222222222223,10.322222222222223,4.233333333333333
2025-03-27,3,99.28,194.17,2694.8,99.22222222222223,0.0,0.0,10.955555555555556,6.344444444444445
2025-03-27,4,98.38,192.41,2731.8,100.0,0.0,0.0,10.477777777777778,6.533333333333333
2025-03-27,5,105.66,206.65,2711.7,98.77777777777777,0.0,0.03333333333333334,10.222222222222221,7.433333333333334
2025-03-27,6,131.58,257.35,2570.0,100.0,0.0,0.18888888888888888,10.177777777777775,7.366666666666666
2025-03-27,7,140.63,275.05,2973.0,98.55555555555556,11.611111111111109,0.14444444444444443,10.144444444444444,7.8999999999999995
2025-03-27,8,123.5,241.55,2927.0,100.0,45.96666666666667,0.1888888888888889,10.744444444444445,7.633333333333334
2025-03-27,9,89.92,175.87,2406.9,100.0,107.88888888888889,0.12222222222222223,11.366666666666667,8.666666666666666
2025-03-27,10,82.98,162.29,3160.0,100.0,133.94444444444446,0.3,11.877777777777778,9.31111111111111
2025-03-27,11,45.67,89.32,3159.2,100.0,221.05555555555554,0.03333333333333334,13.044444444444444,10.222222222222221
2025-03-27,12,44.24,86.53,3571.2,100.0,283.3333333333333,0.15555555555555556,14.055555555555555,9.455555555555556
2025-03-27,13,57.15,111.78,3506.4,99.44444444444444,317.23333333333335,0.1111111111111111,14.866666666666667,10.333333333333334
2025-03-27,14,100.0,195.58,3491.5,88.77777777777777,451.4222222222222,0.05555555555555555,15.922222222222224,12.088888888888887
2025-03-27,15,105.19,205.73,3101.2,84.55555555555556,386.0888888888889,0.022222222222222223,16.68888888888889,13.233333333333333
2025-03-27,16,123.62,241.78,3194.3,92.22222222222223,333.9555555555556,0.011111111111111112,16.7,14.244444444444444
2025-03-27,17,135.25,264.53,2509.3,89.55555555555556,183.8222222222222,0.0,15.966666666666665,13.644444444444442
2025-03-27,18,200.06,391.28,2900.2,100.0,70.88888888888887,0.044444444444444446,14.800000000000002,12.911111111111111
2025-03-27,19,204.43,399.83,3011.0,100.0,5.633333333333333,0.3,13.71111111111111,13.033333333333335
2025-03-27,20,144.95,283.5,3045.2,100.0,0.0,0.32222222222222224,13.144444444444442,13.122222222222222
2025-03-27,21,124.97,244.42,2983.5,100.0,0.0,0.36666666666666664,12.922222222222222,13.922222222222222
2025-03-27,22,113.59,222.16,3121.4,99.88888888888889,0.0,0.13333333333333336,12.244444444444444,14.866666666666667
2025-03-27,23,101.2,197.93,2729.3,99.22222222222223,0.0,0.12222222222222223,11.8,14.5
2025-03-28,0,91.36,178.68,3202.8,88.11111111111111,0.0,0.12222222222222223,11.2,15.777777777777779
2025-03-28,1,79.44,155.37,3162.4,99.11111111111111,0.0,0.022222222222222223,10.655555555555555,15.422222222222224
2025-03-28,2,79.02,154.55,3093.1,97.33333333333333,0.0,0.011111111111111112,10.333333333333334,15.522222222222224
2025-03-28,3,79.59,155.66,3160.4,98.0,0.0,0.37777777777777777,11.144444444444446,16.322222222222223
2025-03-28,4,80.13,156.72,3374.4,93.0,0.0,0.35555555555555557,10.644444444444444,17.6
2025-03-28,5,108.98,213.15,3467.4,87.44444444444444,0.0,0.5222222222222221,10.322222222222223,18.53333333333333
2025-03-28,6,128.68,251.68,3173.5,97.11111111111111,0.0,1.1444444444444444,9.81111111111111,16.977777777777774
2025-03-28,7,122.2,239.0,2729.2,87.11111111111111,12.088888888888889,0.8111111111111111,10.022222222222222,17.555555555555557
2025-03-28,8,102.08,199.65,2672.8,92.33333333333333,90.80000000000001,0.4,10.755555555555556,17.28888888888889
2025-03-28,9,70.0,136.91,2985.5,92.88888888888889,211.36666666666667,0.24444444444444446,11.577777777777778,19.555555555555557
2025-03-28,10,64.53,126.21,2700.0,97.66666666666667,255.3333333333333,0.6111111111111112,11.766666666666666,20.944444444444443
2025-03-28,11,31.55,61.71,2813.3,95.33333333333333,290.3111111111111,0.8333333333333334,12.066666666666666,19.98888888888889
2025-03-28,12,46.78,91.49,2896.3,99.66666666666667,326.4555555555555,0.8777777777777778,12.466666666666667,19.21111111111111
2025-03-28,13,65.04,127.21,2839.7,98.33333333333333,232.9111111111111,0.8888888888888888,12.077777777777778,18.544444444444444
2025-03-28,14,70.03,136.97,2889.5,94.77777777777777,262.0777777777778,0.8333333333333334,12.466666666666667,17.01111111111111
2025-03-28,15,104.03,203.46,2737.3,90.55555555555556,263.6333333333334,0.5888888888888889,12.38888888888889,16.511111111111113
2025-03-28,16,110.09,215.32,2633.5,89.66666666666667,204.11111111111111,0.6555555555555556,12.200000000000003,12.844444444444445
2025-03-28,17,134.72,263.49,3090.2,92.55555555555556,142.8111111111111,0.4444444444444444,11.92222222222222,12.6
