date,hour,price_eur,price,volume,cloud_cover,global_tilted_irradiance,precipitation,temperature_2m,wind_speed_10m
2025-04-14,16,108.01,211.25,3034.8,100.0,234.2,0.0,12.8,12.5
2025-04-14,17,112.52,220.07,3372.7,100.0,127.4,0.0,11.9,13.6
2025-04-14,18,141.37,276.5,3685.7,100.0,81.2,0.0,11.1,13.7
2025-04-14,19,186.41,364.59,3471.5,96.0,22.2,0.0,10.1,14.6
2025-04-14,20,172.07,336.54,3424.6,92.0,0.0,0.0,9.1,12.8
2025-04-14,21,114.35,223.65,3690.0,96.0,0.0,0.0,8.6,11.8
2025-04-14,22,95.01,185.82,3866.5,53.0,0.0,0.0,8.0,11.3
2025-04-14,23,84.11,164.5,3852.6,91.0,0.0,0.0,7.6,10.0
2025-04-15,0,83.12,162.57,3741.3,67.0,0.0,0.0,7.6,8.5
2025-04-15,1,81.41,159.22,3612.5,93.0,0.0,0.0,7.7,8.7
2025-04-15,2,75.17,147.02,3610.8,77.0,0.0,0.0,7.6,10.2
2025-04-15,3,73.24,143.24,3623.3,89.0,0.0,0.0,8.2,8.6
2025-04-15,4,75.65,147.96,3634.2,97.0,0.0,0.0,7.7,9.8
2025-04-15,5,95.27,186.33,3769.3,100.0,0.0,0.0,7.0,9.8
2025-04-15,6,115.3,225.51,3478.0,99.0,0.9,0.0,6.9,10.1
2025-04-15,7,125.03,244.54,3248.2,100.0,35.5,0.1,7.8,11.1
2025-04-15,8,111.19,217.47,3402.5,100.0,73.0,0.3,8.2,11.5
2025-04-15,9,112.33,219.7,3138.2,100.0,145.6,0.1,8.6,13.0
2025-04-15,10,99.29,194.19,3306.0,97.0,210.8,0.4,9.1,13.7
2025-04-15,11,95.48,186.74,3208.6,100.0,339.0,0.1,10.0,14.6
2025-04-15,12,100.45,196.46,2815.3,100.0,362.5,0.0,11.5,15.7
2025-04-15,13,94.76,185.33,3180.2,100.0,169.0,0.1,10.7,14.4
2025-04-15,14,94.75,185.31,3246.6,92.0,168.1,0.0,10.9,13.8
2025-04-15,15,99.47,194.55,3191.6,100.0,362.4,0.0,11.3,13.8
2025-04-15,16,108.69,212.58,3242.3,100.0,344.2,0.0,11.9,13.9
2025-04-15,17,108.2,211.62,3811.6,100.0,214.8,0.0,11.8,12.2
2025-04-15,18,111.76,218.58,3755.3,88.0,136.8,0.0,11.2,12.9
2025-04-15,19,150.77,294.88,3698.3,50.0,40.2,0.0,9.6,11.8
2025-04-15,20,153.2,299.63,3719.8,6.0,0.0,0.0,8.3,10.5
2025-04-15,21,116.14,227.15,3685.0,15.0,0.0,0.0,7.4,8.3
2025-04-15,22,111.19,217.47,3924.2,68.0,0.0,0.0,6.7,8.4
2025-04-15,23,102.23,199.94,3742.8,52.0,0.0,0.0,6.2,9.4
2025-04-16,0,91.3,178.57,3705.9,100.0,0.0,0.0,6.2,9.2
2025-04-16,1,86.06,168.32,3685.2,100.0,0.0,0.0,6.0,9.1
2025-04-16,2,86.34,168.87,3689.0,100.0,0.0,0.0,5.9,9.0
2025-04-16,3,94.76,185.33,3648.7,100.0,0.0,0.0,6.0,7.8
2025-04-16,4,99.42,194.45,3530.2,100.0,0.0,0.0,5.8,7.8
2025-04-16,5,105.85,207.02,3802.3,100.0,0.0,0.0,5.9,8.1
2025-04-16,6,126.9,248.19,3706.3,100.0,0.9,0.0,6.2,6.8
2025-04-16,7,135.6,265.21,2819.3,100.0,39.0,0.0,6.8,8.9
2025-04-16,8,109.94,215.02,2883.0,88.0,215.4,0.0,8.7,9.2
2025-04-16,9,53.88,105.38,3277.3,36.0,408.4,0.0,11.1,9.0
2025-04-16,10,11.2,21.91,3038.4,34.0,619.0,0.0,13.4,8.9
2025-04-16,11,3.0,5.87,3456.6,5.0,697.5,0.0,15.5,7.5
2025-04-16,12,0.04,0.08,3186.2,5.0,932.5,0.0,18.0,8.3
2025-04-16,13,0.0,0.0,3609.4,19.0,972.5,0.0,20.3,9.5
2025-04-16,14,0.02,0.04,3582.4,26.0,889.1,0.0,21.6,11.7
2025-04-16,15,11.57,22.63,3074.0,17.0,732.8,0.0,22.0,15.6
2025-04-16,16,63.49,124.18,2995.9,11.0,590.2,0.0,21.5,15.5
2025-04-16,17,96.36,188.46,3102.2,20.0,398.6,0.0,20.4,14.6
2025-04-16,18,118.4,231.57,3404.0,54.0,193.4,0.0,18.5,14.1
2025-04-16,19,165.33,323.36,3367.8,93.0,42.3,0.0,15.9,14.0
2025-04-16,20,167.99,328.56,3282.7,100.0,0.0,0.0,14.0,10.8
2025-04-16,21,122.63,239.84,3330.1,99.0,0.0,0.0,12.6,10.5
2025-04-16,22,110.4,215.92,3612.0,44.0,0.0,0.0,12.0,10.6
2025-04-16,23,98.59,192.83,3659.2,77.0,0.0,0.0,11.9,8.9
2025-04-17,0,91.55,179.06,3450.6,98.0,0.0,0.0,11.4,7.5
2025-04-17,1,86.35,168.89,3390.4,100.0,0.0,0.0,11.1,8.7
2025-04-17,2,84.87,165.99,3221.8,100.0,0.0,0.0,10.8,7.7
2025-04-17,3,84.06,164.41,3138.6,100.0,0.0,0.0,11.6,8.7
2025-04-17,4,85.78,167.77,3350.7,100.0,0.0,0.0,11.3,8.4
2025-04-17,5,92.57,181.05,3743.1,66.0,0.0,0.0,10.9,6.4
2025-04-17,6,110.75,216.61,3134.7,88.0,1.8,0.0,10.1,5.6
2025-04-17,7,123.48,241.51,2777.7,5.0,57.3,0.0,11.3,7.4
2025-04-17,8,90.37,176.75,3084.8,5.0,232.5,0.0,13.3,9.1
2025-04-17,9,51.64,101.0,3603.8,12.0,450.7,0.0,15.1,10.6
2025-04-17,10,27.56,53.9,3514.6,4.0,640.6,0.0,16.9,11.7
2025-04-17,11,14.81,28.97,3388.7,14.0,826.0,0.0,19.3,11.9
2025-04-17,12,8.99,17.58,2865.0,48.0,914.9,0.0,21.1,13.0
2025-04-17,13,5.11,9.99,2793.5,68.0,919.0,0.0,22.0,13.6
2025-04-17,14,12.78,25.0,2953.2,95.0,831.1,0.0,22.5,13.9
2025-04-17,15,73.76,144.26,2830.1,45.0,754.3,0.0,22.2,16.8
2025-04-17,16,89.64,175.32,2707.0,82.0,581.6,0.0,21.6,17.0
2025-04-17,17,101.89,199.28,3077.6,76.0,351.6,0.0,20.8,14.9
2025-04-17,18,115.84,226.56,2966.6,43.0,178.8,0.0,19.0,15.9
2025-04-17,19,133.88,261.85,3088.9,100.0,37.9,0.0,17.0,13.6
2025-04-17,20,125.47,245.4,3313.5,100.0,0.0,0.0,15.3,11.7
2025-04-17,21,113.95,222.87,3224.0,100.0,0.0,0.0,14.3,12.0
2025-04-17,22,98.9,193.43,3429.1,99.0,0.0,0.0,13.9,11.6
2025-04-17,23,96.89,189.5,3266.9,100.0,0.0,0.0,13.6,10.7
2025-04-18,0,90.14,176.3,3154.0,100.0,0.0,0.0,13.9,12.6
2025-04-18,1,81.53,159.46,2977.8,94.0,0.0,0.0,13.8,13.9
2025-04-18,2,78.41,153.36,2869.4,100.0,0.0,0.0,13.0,13.2
2025-04-18,3,78.0,152.55,2816.6,100.0,0.0,0.0,13.2,10.7
2025-04-18,4,78.96,154.43,2835.1,99.0,0.0,0.0,12.5,10.3
2025-04-18,5,78.41,153.36,3348.5,84.0,0.0,0.0,11.9,8.9
2025-04-18,6,80.72,157.87,3392.7,84.0,1.8,0.0,11.0,9.5
2025-04-18,7,85.74,167.69,2469.9,99.0,42.5,0.0,10.8,12.9
2025-04-18,8,86.99,170.14,3041.8,88.0,148.8,0.0,11.0,13.1
2025-04-18,9,46.33,90.61,3623.7,91.0,318.0,0.1,12.7,11.0
2025-04-18,10,51.32,100.37,3479.6,92.0,460.3,0.1,14.1,7.8
2025-04-18,11,26.0,50.85,3565.3,97.0,523.8,0.0,15.5,6.4
2025-04-18,12,44.43,86.9,3669.2,75.0,470.7,0.6,16.0,4.5
2025-04-18,13,37.97,74.26,3546.5,52.0,480.8,0.4,16.1,2.0
2025-04-18,14,36.87,72.11,3361.8,75.0,426.7,0.5,16.2,6.8
2025-04-18,15,45.2,88.4,3153.6,33.0,633.9,0.0,18.9,3.6
2025-04-18,16,80.13,156.72,2567.4,70.0,247.9,0.0,16.8,4.2
2025-04-18,17,94.63,185.08,2299.1,10.0,228.1,0.0,16.0,8.0
2025-04-18,18,108.69,212.58,2817.8,93.0,180.4,0.0,15.7,5.6
2025-04-18,19,129.59,253.46,2223.0,70.0,36.9,0.0,14.1,4.8
2025-04-18,20,139.68,273.19,2455.3,69.0,0.0,0.1,13.1,5.2
2025-04-18,21,120.66,235.99,2652.4,82.0,0.0,0.0,12.4,1.6
2025-04-18,22,111.51,218.09,3258.9,67.0,0.0,0.0,12.5,0.4
2025-04-18,23,104.03,203.46,2760.4,90.0,0.0,0.1,11.2,5.2
2025-04-19,0,94.0,183.85,2564.5,94.0,0.0,0.3,10.8,5.7
2025-04-19,1,83.87,164.04,2582.6,92.0,0.0,0.1,10.6,5.5
2025-04-19,2,88.45,172.99,2398.6,97.0,0.0,0.0,10.3,2.3
2025-04-19,3,86.62,169.41,2362.4,100.0,0.0,0.0,11.7,9.6
2025-04-19,4,89.06,174.19,2519.9,52.0,0.0,0.0,11.3,8.3
2025-04-19,5,95.5,186.78,2467.8,97.0,0.0,0.0,10.9,9.0
2025-04-19,6,100.2,195.97,2183.6,100.0,0.9,0.0,10.6,9.2
2025-04-19,7,96.54,188.82,2427.0,100.0,30.7,0.0,11.1,9.7
2025-04-19,8,82.65,161.65,2989.3,100.0,85.5,0.1,11.6,10.9
2025-04-19,9,54.69,106.96,2944.5,99.0,191.9,0.2,12.4,11.5
2025-04-19,10,15.53,30.37,2615.1,100.0,261.1,0.2,13.2,10.0
2025-04-19,11,4.54,8.88,2400.4,100.0,373.0,0.3,14.5,7.6
2025-04-19,12,0.0,0.0,2342.9,93.0,325.7,0.1,15.1,4.8
2025-04-19,13,-2.54,-4.97,2246.5,56.0,527.4,0.3,16.5,4.2
2025-04-19,14,-6.15,-12.03,2270.4,53.0,543.2,0.2,16.9,6.0
2025-04-19,15,-0.74,-1.45,2527.2,100.0,577.6,0.0,18.2,6.2
2025-04-19,16,0.2,0.39,3191.6,38.0,454.6,0.0,17.8,8.3
2025-04-19,17,69.95,136.81,2972.5,24.0,388.4,0.1,17.2,3.1
2025-04-19,18,110.39,215.9,3081.7,23.0,186.9,0.0,16.7,1.0
2025-04-19,19,136.79,267.54,2948.8,25.0,39.0,0.0,14.0,4.4
2025-04-19,20,173.93,340.18,2882.3,10.0,0.9,0.0,11.9,3.7
2025-04-19,21,135.8,265.6,3122.3,12.0,0.0,0.0,10.2,1.6
2025-04-19,22,117.5,229.81,3120.9,5.0,0.0,0.0,9.1,0.2
2025-04-19,23,100.67,196.89,3215.4,1.0,0.0,0.0,8.3,0.2
2025-04-20,0,102.5,200.47,3053.2,0.0,0.0,0.0,7.6,0.8
2025-04-20,1,98.48,192.61,2914.4,0.0,0.0,0.0,7.2,0.6
2025-04-20,2,96.13,188.01,2846.4,0.0,0.0,0.0,6.9,0.5
2025-04-20,3,99.07,193.76,2630.0,0.0,0.0,0.0,6.6,1.4
2025-04-20,4,98.4,192.45,2728.6,0.0,0.0,0.0,6.3,1.2
2025-04-20,5,97.53,190.75,2679.9,0.0,0.0,0.0,5.9,1.3
2025-04-20,6,98.18,192.02,2214.2,1.0,3.7,0.0,5.8,1.7
2025-04-20,7,81.51,159.42,2693.6,0.0,61.9,0.0,8.2,4.2
2025-04-20,8,10.43,20.4,3070.6,0.0,250.8,0.0,10.8,2.4
2025-04-20,9,1.04,2.03,2613.4,6.0,482.8,0.0,13.4,1.8
2025-04-20,10,-1.0,-1.96,2457.7,0.0,700.7,0.0,15.6,1.4
2025-04-20,11,-40.05,-78.33,2019.7,18.0,873.2,0.0,17.5,1.4
2025-04-20,12,-100.46,-196.48,2019.8,19.0,983.9,0.0,18.8,1.7
2025-04-20,13,-100.02,-195.62,1864.5,21.0,1016.6,0.0,19.7,2.7
2025-04-20,14,-63.41,-124.02,1772.8,19.0,979.0,0.0,20.3,3.3
2025-04-20,15,-8.6,-16.82,1940.5,10.0,856.0,0.0,21.4,3.9
2025-04-20,16,0.0,0.0,2572.9,15.0,669.6,0.0,21.4,4.2
2025-04-20,17,65.28,127.68,2221.6,10.0,442.0,0.0,21.0,5.4
2025-04-20,18,107.21,209.68,2367.6,3.0,215.0,0.0,19.4,4.2
2025-04-20,19,113.73,222.44,2575.8,2.0,44.6,0.0,16.7,1.8
2025-04-20,20,139.41,272.66,2396.1,7.0,0.9,0.0,13.9,2.4
2025-04-20,21,130.5,255.24,2727.7,28.0,0.0,0.0,12.1,2.4
2025-04-20,22,121.52,237.67,2636.8,11.0,0.0,0.0,10.7,5.1
2025-04-20,23,111.21,217.51,2805.5,6.0,0.0,0.0,9.9,5.0
2025-04-21,0,107.29,209.84,2875.9,33.0,0.0,0.0,9.4,2.5
2025-04-21,1,99.58,194.76,2739.2,0.0,0.0,0.0,8.9,1.8
2025-04-21,2,95.14,186.08,2796.9,18.0,0.0,0.0,8.7,1.3
2025-04-21,3,94.98,185.76,2760.7,84.0,0.0,0.0,8.7,1.7
2025-04-21,4,98.54,192.73,2639.6,100.0,0.0,0.0,8.6,2.2
2025-04-21,5,97.98,191.63,2611.2,100.0,0.0,0.0,8.5,1.8
2025-04-21,6,94.43,184.69,2321.9,15.0,3.7,0.0,8.5,1.2
2025-04-21,7,88.1,172.31,2645.5,9.0,64.5,0.0,10.4,1.9
2025-04-21,8,12.78,25.0,3358.4,50.0,251.1,0.0,12.7,1.9
2025-04-21,9,8.44,16.51,3237.0,67.0,467.5,0.0,14.7,0.7
2025-04-21,10,0.9,1.76,2528.6,90.0,637.3,0.0,17.0,1.8
2025-04-21,11,-0.02,-0.04,2167.3,92.0,776.3,0.0,19.1,2.4
2025-04-21,12,-28.21,-55.17,2113.3,74.0,894.9,0.0,20.7,3.4
2025-04-21,13,-35.55,-69.53,2088.3,65.0,943.9,0.0,21.7,3.0
2025-04-21,14,-4.61,-9.02,2148.8,29.0,931.9,0.0,22.4,4.2
2025-04-21,15,9.34,18.27,2393.7,14.0,774.2,0.0,23.3,5.7
2025-04-21,16,45.2,88.4,2523.7,32.0,671.3,0.0,23.0,6.9
2025-04-21,17,80.0,156.47,2824.9,9.0,441.4,0.0,22.2,8.8
2025-04-21,18,100.45,196.46,2888.5,3.0,195.5,0.0,20.4,4.5
2025-04-21,19,121.13,236.91,2346.4,20.0,45.6,0.0,17.2,6.1
2025-04-21,20,139.23,272.31,2250.8,30.0,0.9,0.0,14.5,5.6
2025-04-21,21,132.1,258.37,2471.1,37.0,0.0,0.0,12.7,3.5
2025-04-21,22,122.77,240.12,3033.0,0.0,0.0,0.0,11.6,2.7
2025-04-21,23,106.5,208.3,3143.7,0.0,0.0,0.0,11.0,1.5
2025-04-22,0,97.3,190.3,3088.5,6.0,0.0,0.0,10.2,1.3
2025-04-22,1,89.59,175.22,3148.4,4.0,0.0,0.0,10.0,1.0
2025-04-22,2,88.34,172.78,3005.2,14.0,0.0,0.0,9.7,1.5
2025-04-22,3,85.81,167.83,2862.8,12.0,0.0,0.0,10.1,0.4
2025-04-22,4,86.54,169.26,3032.3,20.0,0.0,0.0,9.9,0.6
2025-04-22,5,103.46,202.35,2896.7,1.0,0.0,0.0,9.5,0.4
2025-04-22,6,123.91,242.35,2554.8,13.0,3.7,0.0,9.4,0.7
2025-04-22,7,151.67,296.64,2702.8,26.0,62.9,0.0,11.2,2.1
2025-04-22,8,110.82,216.75,3434.5,4.0,247.9,0.0,13.7,0.8
2025-04-22,9,92.63,181.17,3391.2,7.0,474.5,0.0,16.1,1.8
2025-04-22,10,50.01,97.81,3606.4,3.0,677.6,0.0,18.4,2.5
2025-04-22,11,50.0,97.79,3582.4,13.0,851.0,0.0,20.2,4.4
2025-04-22,12,30.4,59.46,3577.7,8.0,930.9,0.0,21.5,3.5
2025-04-22,13,50.0,97.79,3531.7,25.0,943.3,0.0,22.3,4.1
2025-04-22,14,71.74,140.31,3325.8,56.0,906.4,0.0,22.9,3.2
2025-04-22,15,78.95,154.41,2735.4,49.0,663.8,0.0,20.4,11.7
2025-04-22,16,86.08,168.36,2429.9,69.0,482.0,0.0,20.3,9.8
2025-04-22,17,108.69,212.58,3043.3,79.0,318.5,0.1,19.6,6.0
2025-04-22,18,146.0,285.55,3107.7,69.0,185.8,0.0,18.9,2.2
2025-04-22,19,225.41,440.86,2264.1,65.0,42.8,0.0,17.6,1.2
2025-04-22,20,253.12,495.06,2790.1,35.0,0.9,0.0,15.9,3.4
2025-04-22,21,154.57,302.31,2879.3,68.0,0.0,0.0,14.3,1.8
2025-04-22,22,124.45,243.4,3284.9,1.0,0.0,0.0,13.0,1.4
2025-04-22,23,115.56,226.02,3280.8,5.0,0.0,0.0,11.8,2.0
2025-04-23,0,110.3,215.73,3263.7,11.0,0.0,0.0,11.2,0.9
2025-04-23,1,101.72,198.95,3083.4,17.0,0.0,0.0,11.1,0.6
2025-04-23,2,100.13,195.84,2838.5,45.0,0.0,0.0,10.6,0.7
2025-04-23,3,100.08,195.74,2712.4,19.0,0.0,0.0,10.1,3.2
2025-04-23,4,104.37,204.13,2730.9,11.0,0.0,0.0,9.7,2.9
2025-04-23,5,113.59,222.16,2609.0,1.0,0.0,0.0,9.5,1.0
2025-04-23,6,137.45,268.83,2461.7,17.0,4.6,0.0,9.4,0.8
2025-04-23,7,144.7,283.01,3429.0,22.0,63.7,0.0,11.1,3.1
2025-04-23,8,110.25,215.63,3457.9,10.0,241.7,0.0,12.7,2.2
2025-04-23,9,27.6,53.98,3436.1,2.0,466.5,0.0,14.9,1.1
2025-04-23,10,21.7,42.44,3402.5,1.0,682.3,0.0,16.9,1.3
2025-04-23,11,16.0,31.29,3503.2,3.0,850.0,0.0,18.8,1.9
2025-04-23,12,19.39,37.92,3470.2,42.0,936.8,0.1,20.2,2.2
2025-04-23,13,60.0,117.35,3431.8,94.0,768.3,0.2,19.1,11.2
2025-04-23,14,87.06,170.27,3052.4,95.0,624.2,0.0,20.0,7.8
2025-04-23,15,96.01,187.78,2716.5,100.0,368.5,2.4,16.6,8.9
2025-04-23,16,102.76,200.98,2339.8,99.0,280.7,0.1,16.4,4.4
2025-04-23,17,112.0,219.05,2437.2,100.0,212.6,0.0,17.0,4.1
2025-04-23,18,139.97,273.76,2929.5,99.0,165.1,0.0,17.0,2.7
2025-04-23,19,185.0,361.83,3099.4,70.0,47.9,0.0,15.5,2.2
2025-04-23,20,211.97,414.58,3161.7,74.0,0.9,0.0,14.2,2.5
2025-04-23,21,127.93,250.21,3219.8,80.0,0.0,0.0,12.6,4.8
2025-04-23,22,108.56,212.32,3353.5,16.0,0.0,0.0,11.6,4.3
2025-04-23,23,105.49,206.32,3444.4,0.0,0.0,0.0,10.5,4.7
2025-04-24,0,98.65,192.94,3458.2,20.0,0.0,0.0,9.7,4.1
2025-04-24,1,92.61,181.13,3463.4,18.0,0.0,0.0,9.4,4.4
2025-04-24,2,92.5,180.91,3296.2,32.0,0.0,0.0,9.1,3.2
2025-04-24,3,89.93,175.89,3259.9,61.0,0.0,0.0,9.5,4.1
2025-04-24,4,93.94,183.73,3308.3,92.0,0.0,0.0,9.0,3.7
2025-04-24,5,102.13,199.75,3255.8,94.0,0.0,0.0,8.8,2.4
2025-04-24,6,111.44,217.96,2957.9,92.0,4.6,0.0,8.7,2.4
2025-04-24,7,119.83,234.37,2606.2,89.0,66.2,0.0,10.9,3.3
2025-04-24,8,117.76,230.32,2947.5,94.0,228.2,0.0,12.8,2.4
2025-04-24,9,102.13,199.75,3294.1,97.0,426.3,0.0,14.8,2.6
2025-04-24,10,93.13,182.15,3127.4,40.0,622.6,0.0,16.6,4.7
2025-04-24,11,78.04,152.63,3218.1,56.0,777.3,0.0,17.9,5.3
2025-04-24,12,76.74,150.09,3247.7,83.0,836.8,0.0,19.2,6.7
2025-04-24,13,70.92,138.71,3154.2,71.0,751.4,0.1,19.2,12.0
2025-04-24,14,77.95,152.46,2981.0,40.0,693.9,1.7,16.7,15.1
2025-04-24,15,81.15,158.72,2749.9,97.0,616.5,0.1,16.9,5.6
2025-04-24,16,86.81,169.79,2575.8,83.0,609.0,0.0,18.0,4.6
2025-04-24,17,100.0,195.58,2715.3,85.0,366.9,0.0,17.5,3.2
2025-04-24,18,125.93,246.3,2448.8,98.0,187.6,0.1,16.9,3.8
2025-04-24,19,123.51,241.56,2482.0,93.0,44.4,1.5,14.6,12.3
2025-04-24,20,158.33,309.67,2390.1,25.0,1.8,0.2,12.6,3.7
2025-04-24,21,114.48,223.9,2482.8,20.0,0.0,0.0,11.8,2.0
2025-04-24,22,106.53,208.35,2771.6,10.0,0.0,0.0,11.3,1.5
2025-04-24,23,93.1,182.09,2991.0,19.0,0.0,0.0,10.7,0.8
2025-04-25,0,95.63,187.04,3162.6,11.0,0.0,0.0,10.0,1.1
2025-04-25,1,84.16,164.6,3083.4,2.0,0.0,0.0,9.5,0.7
2025-04-25,2,82.95,162.24,3002.5,1.0,0.0,0.0,8.7,0.6
2025-04-25,3,84.68,165.62,2946.9,0.0,0.0,0.0,7.8,2.8
2025-04-25,4,86.09,168.38,3181.4,0.0,0.0,0.0,7.3,3.4
2025-04-25,5,97.81,191.3,3284.8,0.0,0.0,0.0,7.1,2.4
2025-04-25,6,105.5,206.34,3078.7,0.0,5.6,0.0,7.2,2.6
2025-04-25,7,113.39,221.77,2828.9,0.0,68.1,0.0,9.7,4.7
2025-04-25,8,106.11,207.53,3299.2,0.0,262.0,0.0,12.5,3.7
2025-04-25,9,50.03,97.85,3484.1,0.0,490.5,0.0,15.2,2.3
2025-04-25,10,42.95,84.0,3786.7,5.0,694.8,0.0,17.3,3.0
2025-04-25,11,73.98,144.69,3828.5,13.0,803.3,0.0,18.7,8.3
2025-04-25,12,51.29,100.31,3750.2,4.0,845.2,0.0,19.6,8.2
2025-04-25,13,50.67,99.1,3535.1,3.0,902.4,0.0,20.4,9.2
2025-04-25,14,43.92,85.9,3260.7,3.0,858.5,0.0,20.7,10.0
2025-04-25,15,65.54,128.19,2916.3,22.0,639.5,0.0,19.4,9.8
2025-04-25,16,80.46,157.37,2514.0,5.0,578.2,0.0,19.8,9.0
2025-04-25,17,85.75,167.71,2671.2,6.0,414.9,0.0,19.8,10.8
2025-04-25,18,100.69,196.93,2939.4,4.0,214.4,0.0,18.8,11.0
2025-04-25,19,116.68,228.21,2358.4,7.0,46.0,0.0,16.6,11.5
2025-04-25,20,123.18,240.92,2312.3,18.0,1.8,0.0,14.4,8.5
2025-04-25,21,109.63,214.42,2525.0,25.0,0.0,0.0,12.0,5.9
2025-04-25,22,100.37,196.31,2781.5,2.0,0.0,0.0,10.2,5.3
2025-04-25,23,92.09,180.11,2866.6,2.0,0.0,0.0,9.2,4.6
2025-04-26,0,108.7,212.6,3193.9,1.0,0.0,0.0,8.5,3.5
2025-04-26,1,94.22,184.28,3218.5,0.0,0.0,0.0,8.4,1.9
2025-04-26,2,93.49,182.85,3084.5,0.0,0.0,0.0,8.2,1.3
2025-04-26,3,91.85,179.64,3090.0,0.0,0.0,0.0,8.9,0.6
2025-04-26,4,91.17,178.31,3140.7,0.0,0.0,0.0,8.6,0.7
2025-04-26,5,92.74,181.38,3296.2,0.0,0.0,0.0,8.3,1.7
2025-04-26,6,94.71,185.24,3146.0,0.0,5.6,0.0,8.4,0.6
2025-04-26,7,86.92,170.0,2632.3,0.0,69.7,0.0,10.8,2.0
2025-04-26,8,69.76,136.44,2924.0,2.0,258.2,0.0,12.8,0.9
2025-04-26,9,34.45,67.38,3285.3,6.0,482.7,0.0,15.1,1.5
2025-04-26,10,2.55,4.99,3217.7,7.0,665.8,0.0,17.0,2.7
2025-04-26,11,-0.01,-0.02,3225.3,4.0,796.9,0.0,18.5,3.4
2025-04-26,12,-0.18,-0.35,3206.9,6.0,949.3,0.0,19.9,6.4
2025-04-26,13,-4.2,-8.21,3246.6,20.0,956.7,0.1,20.4,5.5
2025-04-26,14,-6.3,-12.32,3351.0,16.0,805.6,0.0,21.2,6.9
2025-04-26,15,-1.18,-2.31,3426.5,79.0,506.8,0.5,18.2,4.5
2025-04-26,16,0.01,0.02,3505.6,73.0,527.9,0.0,19.1,4.2
2025-04-26,17,30.99,60.61,3745.7,98.0,288.4,1.6,15.4,8.6
2025-04-26,18,79.56,155.61,3273.6,100.0,116.6,0.5,14.4,9.3
2025-04-26,19,111.16,217.41,2890.0,100.0,26.8,0.1,13.4,0.8
2025-04-26,20,115.9,226.68,2563.4,99.0,1.8,0.0,12.1,1.5
2025-04-26,21,95.53,186.84,3194.5,98.0,0.0,0.0,12.2,0.4
2025-04-26,22,86.11,168.42,3415.9,100.0,0.0,0.0,11.0,2.2
2025-04-26,23,73.58,143.91,3214.4,100.0,0.0,0.0,10.1,1.5
2025-04-27,0,69.51,135.95,3335.1,92.0,0.0,0.0,9.5,1.4
2025-04-27,1,61.7,120.67,3193.9,0.0,0.0,0.0,8.9,0.5
2025-04-27,2,58.0,113.44,2868.4,12.0,0.0,0.0,8.3,1.0
2025-04-27,3,58.7,114.81,2926.5,29.0,0.0,0.0,8.7,3.1
2025-04-27,4,64.39,125.94,2868.6,45.0,0.0,0.0,8.7,4.2
2025-04-27,5,67.27,131.57,2618.0,54.0,0.0,0.0,8.9,4.1
2025-04-27,6,66.86,130.77,2283.2,68.0,4.6,0.1,9.5,6.4
2025-04-27,7,62.52,122.28,2144.7,81.0,55.4,0.0,10.7,7.2
2025-04-27,8,35.05,68.55,2632.7,92.0,141.8,0.0,12.0,9.8
2025-04-27,9,0.04,0.08,2428.8,63.0,322.3,0.0,13.4,13.3
2025-04-27,10,0.0,0.0,3880.9,68.0,423.2,0.0,14.6,11.9
2025-04-27,11,0.01,0.02,4046.1,72.0,386.7,0.0,15.5,10.2
2025-04-27,12,-1.76,-3.44,3957.0,97.0,641.1,0.0,17.5,10.0
2025-04-27,13,-5.11,-9.99,3904.6,93.0,597.7,4.7,14.2,17.0
2025-04-27,14,-0.01,-0.02,3914.9,47.0,322.9,0.4,14.8,7.1
2025-04-27,15,0.04,0.08,3900.0,91.0,336.9,0.1,14.4,12.7
2025-04-27,16,0.04,0.08,4203.6,93.0,351.8,0.2,14.4,13.9
2025-04-27,17,18.35,35.89,3198.1,74.0,186.1,0.3,13.7,13.6
2025-04-27,18,93.7,183.26,2419.8,94.0,122.2,0.1,13.3,9.9
2025-04-27,19,110.5,216.12,2994.0,100.0,39.2,0.1,12.6,9.4
2025-04-27,20,124.78,244.05,3433.7,99.0,0.9,0.2,12.0,8.0
2025-04-27,21,108.76,212.72,3299.6,100.0,0.0,0.2,11.6,7.1
2025-04-27,22,99.0,193.63,3194.9,100.0,0.0,0.1,11.4,7.4
2025-04-27,23,93.97,183.79,3053.5,100.0,0.0,0.0,11.2,8.4
2025-04-28,0,93.55,182.97,2025.3,100.0,0.0,0.0,10.9,9.5
2025-04-28,1,87.96,172.03,2215.9,100.0,0.0,0.0,10.5,10.7
2025-04-28,2,83.64,163.59,2476.4,100.0,0.0,0.0,10.1,12.4
2025-04-28,3,86.69,169.55,2435.9,100.0,0.0,0.0,9.6,14.5
2025-04-28,4,92.21,180.35,2317.3,100.0,0.0,0.0,8.8,14.5
2025-04-28,5,100.5,196.56,2400.1,100.0,0.0,0.0,8.2,13.1
2025-04-28,6,139.74,273.31,3120.6,100.0,4.6,0.0,8.0,11.5
2025-04-28,7,131.09,256.39,3507.2,59.0,52.7,0.0,8.4,10.6
2025-04-28,8,38.31,74.93,3707.0,60.0,149.2,0.0,9.2,10.9
2025-04-28,9,12.78,25.0,3559.4,74.0,290.2,0.0,10.3,11.8
2025-04-28,10,8.44,16.51,3681.0,64.0,441.2,0.0,11.7,13.0
