Start Time,Cumulative energy(kWh)
2024-08-27 19:35:00 DST,9310.26
2024-08-27 19:40:00 DST,9310.26
2024-08-27 19:45:00 DST,9310.27
2024-08-27 19:50:00 DST,9310.27
2024-08-27 19:55:00 DST,9310.27
2024-08-27 20:00:00 DST,9310.27
2024-08-27 20:05:00 DST,9310.27
2024-08-27 20:10:00 DST,9310.27
2024-08-27 20:15:00 DST,9310.27
2024-08-27 20:20:00 DST,9310.27
2024-08-27 20:25:00 DST,9310.27
2024-08-28 00:00:00 DST,9310.27
2024-08-28 06:15:00 DST,9310.27
2024-08-28 06:20:00 DST,9310.27
2024-08-28 06:25:00 DST,9310.27
2024-08-28 06:30:00 DST,9310.27
2024-08-28 06:35:00 DST,9310.27
2024-08-28 06:40:00 DST,9310.27
2024-08-28 06:45:00 DST,9310.27
2024-08-28 06:50:00 DST,9310.27
2024-08-28 06:55:00 DST,9310.27
2024-08-28 07:00:00 DST,9310.28
2024-08-28 07:05:00 DST,9310.29
2024-08-28 07:10:00 DST,9310.31
2024-08-28 07:15:00 DST,9310.33
2024-08-28 07:20:00 DST,9310.37
2024-08-28 07:25:00 DST,9310.43
2024-08-28 07:30:00 DST,9310.48
2024-08-28 07:35:00 DST,9310.53
2024-08-28 07:40:00 DST,9310.58
2024-08-28 07:45:00 DST,9310.65
2024-08-28 07:50:00 DST,9310.75
2024-08-28 07:55:00 DST,9310.89
2024-08-28 08:00:00 DST,9311.02
2024-08-28 08:05:00 DST,9311.14
2024-08-28 08:10:00 DST,9311.25
2024-08-28 08:15:00 DST,9311.35
2024-08-28 08:20:00 DST,9311.45
2024-08-28 08:25:00 DST,9311.56
2024-08-28 08:30:00 DST,9311.68
2024-08-28 08:35:00 DST,9311.83
2024-08-28 08:40:00 DST,9312.03
2024-08-28 08:45:00 DST,9312.3
2024-08-28 08:50:00 DST,9312.63
2024-08-28 08:55:00 DST,9313.05
2024-08-28 09:00:00 DST,9313.51
2024-08-28 09:05:00 DST,9314.02
2024-08-28 09:10:00 DST,9314.86
2024-08-28 09:15:00 DST,9315.57
2024-08-28 09:20:00 DST,9316.36
2024-08-28 09:25:00 DST,9317.22
2024-08-28 09:30:00 DST,9317.85
2024-08-28 09:35:00 DST,9318.41
2024-08-28 09:40:00 DST,9318.83
2024-08-28 09:45:00 DST,9319.2
2024-08-28 09:50:00 DST,9319.56
2024-08-28 09:55:00 DST,9319.89
2024-08-28 10:00:00 DST,9320.26
2024-08-28 10:05:00 DST,9320.7
2024-08-28 10:10:00 DST,9321.17
2024-08-28 10:15:00 DST,9321.6
2024-08-28 10:20:00 DST,9322.08
2024-08-28 10:25:00 DST,9322.68
2024-08-28 10:30:00 DST,9323.36
2024-08-28 10:35:00 DST,9324.11
2024-08-28 10:40:00 DST,9324.86
2024-08-28 10:45:00 DST,9325.52
2024-08-28 10:50:00 DST,9325.94
2024-08-28 10:55:00 DST,9326.26
2024-08-28 11:00:00 DST,9326.7
2024-08-28 11:05:00 DST,9327.19
2024-08-28 11:10:00 DST,9327.59
2024-08-28 11:15:00 DST,9328.01
2024-08-28 11:20:00 DST,9328.48
2024-08-28 11:25:00 DST,9328.93
2024-08-28 11:30:00 DST,9329.4
2024-08-28 11:35:00 DST,9329.9
2024-08-28 11:40:00 DST,9330.33
2024-08-28 11:45:00 DST,9330.73
2024-08-28 11:50:00 DST,9331.17
2024-08-28 11:55:00 DST,9331.62
2024-08-28 12:00:00 DST,9332.12
2024-08-28 12:05:00 DST,9332.64
2024-08-28 12:10:00 DST,9333.05
2024-08-28 12:15:00 DST,9333.39
2024-08-28 12:20:00 DST,9333.8
2024-08-28 12:25:00 DST,9334.22
2024-08-28 12:30:00 DST,9334.71
2024-08-28 12:35:00 DST,9335.39
2024-08-28 12:40:00 DST,9336.26
2024-08-28 12:45:00 DST,9337.15
2024-08-28 12:50:00 DST,9337.89
2024-08-28 12:55:00 DST,9338.54
2024-08-28 13:00:00 DST,9339.06
2024-08-28 13:05:00 DST,9339.55
2024-08-28 13:10:00 DST,9340.04
2024-08-28 13:15:00 DST,9340.54
2024-08-28 13:20:00 DST,9340.99
2024-08-28 13:25:00 DST,9341.38
2024-08-28 13:30:00 DST,9341.73
2024-08-28 13:35:00 DST,9342.05
2024-08-28 13:40:00 DST,9342.35
2024-08-28 13:45:00 DST,9342.62
2024-08-28 13:50:00 DST,9342.89
2024-08-28 13:55:00 DST,9343.23
2024-08-28 14:00:00 DST,9343.7
2024-08-28 14:05:00 DST,9344.35
2024-08-28 14:10:00 DST,9345.19
2024-08-28 14:15:00 DST,9346.07
2024-08-28 14:20:00 DST,9346.74
2024-08-28 14:25:00 DST,9347.32
2024-08-28 14:30:00 DST,9347.88
2024-08-28 14:35:00 DST,9348.52
2024-08-28 14:40:00 DST,9349.32
2024-08-28 14:45:00 DST,9350.14
2024-08-28 14:50:00 DST,9350.91
2024-08-28 14:55:00 DST,9351.63
2024-08-28 15:00:00 DST,9352.38
2024-08-28 15:05:00 DST,9353.1
2024-08-28 15:10:00 DST,9353.97
2024-08-28 15:15:00 DST,9355.73
2024-08-28 15:20:00 DST,9357.5
2024-08-28 15:25:00 DST,9359.12
2024-08-28 15:30:00 DST,9359.99
2024-08-28 15:35:00 DST,9360.87
2024-08-28 15:40:00 DST,9361.81
2024-08-28 15:45:00 DST,9362.57
2024-08-28 15:50:00 DST,9363.38
2024-08-28 15:55:00 DST,9364.37
2024-08-28 16:00:00 DST,9365.19
2024-08-28 16:05:00 DST,9365.99
2024-08-28 16:10:00 DST,9366.75
2024-08-28 16:15:00 DST,9367.49
2024-08-28 16:20:00 DST,9368.05
2024-08-28 16:25:00 DST,9368.57
2024-08-28 16:30:00 DST,9369.12
2024-08-28 16:35:00 DST,9369.73
2024-08-28 16:40:00 DST,9370.35
2024-08-28 16:45:00 DST,9370.91
2024-08-28 16:50:00 DST,9371.33
2024-08-28 16:55:00 DST,9371.68
2024-08-28 17:00:00 DST,9372
2024-08-28 17:05:00 DST,9372.26
2024-08-28 17:10:00 DST,9372.63
2024-08-28 17:15:00 DST,9373.2
2024-08-28 17:20:00 DST,9374.03
2024-08-28 17:25:00 DST,9374.55
2024-08-28 17:30:00 DST,9375.05
2024-08-28 17:35:00 DST,9375.6
2024-08-28 17:40:00 DST,9376.22
2024-08-28 17:45:00 DST,9376.73
2024-08-28 17:50:00 DST,9376.95
2024-08-28 17:55:00 DST,9377.09
2024-08-28 18:00:00 DST,9377.25
2024-08-28 18:05:00 DST,9377.5
2024-08-28 18:10:00 DST,9377.84
2024-08-28 18:15:00 DST,9378.1
2024-08-28 18:20:00 DST,9378.28
2024-08-28 18:25:00 DST,9378.41
2024-08-28 18:30:00 DST,9378.53
2024-08-28 18:35:00 DST,9378.62
2024-08-28 18:40:00 DST,9378.67
2024-08-28 18:45:00 DST,9378.7
2024-08-28 18:50:00 DST,9378.71
2024-08-28 18:55:00 DST,9378.72
2024-08-28 19:00:00 DST,9378.73
2024-08-28 19:05:00 DST,9378.74
2024-08-28 19:10:00 DST,9378.75
2024-08-28 19:15:00 DST,9378.75
2024-08-28 19:20:00 DST,9378.78
2024-08-28 19:25:00 DST,9378.84
2024-08-28 19:30:00 DST,9378.91
2024-08-28 19:35:00 DST,9378.95
2024-08-28 19:40:00 DST,9378.97
2024-08-28 19:45:00 DST,9378.97
2024-08-28 19:50:00 DST,9378.98
2024-08-28 19:55:00 DST,9378.98
2024-08-28 20:00:00 DST,9378.98
2024-08-28 20:05:00 DST,9378.98
2024-08-28 20:10:00 DST,9378.98
2024-08-28 20:15:00 DST,9378.98
2024-08-28 20:20:00 DST,9378.98
2024-08-28 20:25:00 DST,9378.98
2024-08-29 00:00:00 DST,9378.98
2024-08-29 06:15:00 DST,9378.98
2024-08-29 06:20:00 DST,9378.98
2024-08-29 06:25:00 DST,9378.98
2024-08-29 06:30:00 DST,9378.98
2024-08-29 06:35:00 DST,9378.98
2024-08-29 06:40:00 DST,9378.98
2024-08-29 06:45:00 DST,9378.98
2024-08-29 06:50:00 DST,9378.98
2024-08-29 06:55:00 DST,9378.98
2024-08-29 07:00:00 DST,9379
2024-08-29 07:05:00 DST,9379.01
2024-08-29 07:10:00 DST,9379.04
2024-08-29 07:15:00 DST,9379.07
2024-08-29 07:20:00 DST,9379.1
2024-08-29 07:25:00 DST,9379.14
2024-08-29 07:30:00 DST,9379.18
2024-08-29 07:35:00 DST,9379.25
2024-08-29 07:40:00 DST,9379.36
2024-08-29 07:45:00 DST,9379.51
2024-08-29 07:50:00 DST,9379.63
2024-08-29 07:55:00 DST,9379.74
2024-08-29 08:00:00 DST,9379.83
2024-08-29 08:05:00 DST,9379.92
2024-08-29 08:10:00 DST,9380.08
2024-08-29 08:15:00 DST,9380.31
2024-08-29 08:20:00 DST,9380.64
2024-08-29 08:25:00 DST,9381.03
2024-08-29 08:30:00 DST,9381.45
2024-08-29 08:35:00 DST,9381.79
2024-08-29 08:40:00 DST,9382.08
2024-08-29 08:45:00 DST,9382.37
2024-08-29 08:50:00 DST,9382.77
2024-08-29 08:55:00 DST,9383.46
2024-08-29 09:00:00 DST,9384.09
2024-08-29 09:05:00 DST,9384.56
2024-08-29 09:10:00 DST,9385.04
2024-08-29 09:15:00 DST,9385.55
2024-08-29 09:20:00 DST,9386.01
2024-08-29 09:25:00 DST,9386.97
2024-08-29 09:30:00 DST,9387.91
2024-08-29 09:35:00 DST,9388.72
2024-08-29 09:40:00 DST,9389.33
2024-08-29 09:45:00 DST,9390
2024-08-29 09:50:00 DST,9391.1
2024-08-29 09:55:00 DST,9392
2024-08-29 10:00:00 DST,9392.58
2024-08-29 10:05:00 DST,9393.45
2024-08-29 10:10:00 DST,9394.39
2024-08-29 10:15:00 DST,9395.76
2024-08-29 10:20:00 DST,9396.6
2024-08-29 10:25:00 DST,9397.84
2024-08-29 10:30:00 DST,9398.86
2024-08-29 10:35:00 DST,9399.4
2024-08-29 10:40:00 DST,9400.15
2024-08-29 10:45:00 DST,9401.05
2024-08-29 10:50:00 DST,9402.11
2024-08-29 10:55:00 DST,9403.03
2024-08-29 11:00:00 DST,9403.7
2024-08-29 11:05:00 DST,9404.39
2024-08-29 11:10:00 DST,9405.34
2024-08-29 11:15:00 DST,9406.6
2024-08-29 11:20:00 DST,9407.2
2024-08-29 11:25:00 DST,9407.67
2024-08-29 11:30:00 DST,9408.56
2024-08-29 11:35:00 DST,9410.8
2024-08-29 11:40:00 DST,9412.13
2024-08-29 11:45:00 DST,9414.14
2024-08-29 11:50:00 DST,9416.18
2024-08-29 11:55:00 DST,9418.19
2024-08-29 12:00:00 DST,9420.25
2024-08-29 12:05:00 DST,9422.41
2024-08-29 12:10:00 DST,9423.66
2024-08-29 12:15:00 DST,9425.82
2024-08-29 12:20:00 DST,9426.63
2024-08-29 12:25:00 DST,9427.12
2024-08-29 12:30:00 DST,9427.47
2024-08-29 12:35:00 DST,9427.71
2024-08-29 12:40:00 DST,9427.97
2024-08-29 12:45:00 DST,9428.33
2024-08-29 12:50:00 DST,9428.81
2024-08-29 12:55:00 DST,9429.67
2024-08-29 13:00:00 DST,9430.37
2024-08-29 13:05:00 DST,9431.83
2024-08-29 13:10:00 DST,9433.57
2024-08-29 13:15:00 DST,9434.52
2024-08-29 13:20:00 DST,9435.14
2024-08-29 13:25:00 DST,9435.74
2024-08-29 13:30:00 DST,9436.37
2024-08-29 13:35:00 DST,9437.06
2024-08-29 13:40:00 DST,9437.9
2024-08-29 13:45:00 DST,9439.2
2024-08-29 13:50:00 DST,9441.72
2024-08-29 13:55:00 DST,9444.03
2024-08-29 14:00:00 DST,9446.4
2024-08-29 14:05:00 DST,9448.65
2024-08-29 14:10:00 DST,9450.69
2024-08-29 14:15:00 DST,9452.87
2024-08-29 14:20:00 DST,9454.38
2024-08-29 14:25:00 DST,9455.23
2024-08-29 14:30:00 DST,9455.79
2024-08-29 14:35:00 DST,9456.98
2024-08-29 14:40:00 DST,9458.46
2024-08-29 14:45:00 DST,9460.47
2024-08-29 14:50:00 DST,9462.41
2024-08-29 14:55:00 DST,9464.36
2024-08-29 15:00:00 DST,9466.23
2024-08-29 15:05:00 DST,9467.9
2024-08-29 15:10:00 DST,9469.83
2024-08-29 15:15:00 DST,9471.62
2024-08-29 15:20:00 DST,9473.46
2024-08-29 15:25:00 DST,9475.39
2024-08-29 15:30:00 DST,9476.97
2024-08-29 15:35:00 DST,9478.26
2024-08-29 15:40:00 DST,9479.36
2024-08-29 15:45:00 DST,9480.15
2024-08-29 15:50:00 DST,9480.88
2024-08-29 15:55:00 DST,9481.55
2024-08-29 16:00:00 DST,9482.04
2024-08-29 16:05:00 DST,9482.47
2024-08-29 16:10:00 DST,9482.91
2024-08-29 16:15:00 DST,9483.36
2024-08-29 16:20:00 DST,9483.83
2024-08-29 16:25:00 DST,9484.29
2024-08-29 16:30:00 DST,9484.76
2024-08-29 16:35:00 DST,9485.21
2024-08-29 16:40:00 DST,9485.58
2024-08-29 16:45:00 DST,9485.89
2024-08-29 16:50:00 DST,9486.22
2024-08-29 16:55:00 DST,9486.59
2024-08-29 17:00:00 DST,9487.04
2024-08-29 17:05:00 DST,9487.51
2024-08-29 17:10:00 DST,9488.13
2024-08-29 17:15:00 DST,9488.85
2024-08-29 17:20:00 DST,9489.46
2024-08-29 17:25:00 DST,9490.12
2024-08-29 17:30:00 DST,9490.93
2024-08-29 17:35:00 DST,9491.57
2024-08-29 17:40:00 DST,9492.16
2024-08-29 17:45:00 DST,9492.61
2024-08-29 17:50:00 DST,9492.91
2024-08-29 17:55:00 DST,9493.21
2024-08-29 18:00:00 DST,9493.52
2024-08-29 18:05:00 DST,9493.87
2024-08-29 18:10:00 DST,9494.28
2024-08-29 18:15:00 DST,9494.67
2024-08-29 18:20:00 DST,9495.01
2024-08-29 18:25:00 DST,9495.3
2024-08-29 18:30:00 DST,9495.57
2024-08-29 18:35:00 DST,9495.84
2024-08-29 18:40:00 DST,9496.04
2024-08-29 18:45:00 DST,9496.23
2024-08-29 18:50:00 DST,9496.41
2024-08-29 18:55:00 DST,9496.58
2024-08-29 19:00:00 DST,9496.77
2024-08-29 19:05:00 DST,9496.92
2024-08-29 19:10:00 DST,9497.02
2024-08-29 19:15:00 DST,9497.11
2024-08-29 19:20:00 DST,9497.19
2024-08-29 19:25:00 DST,9497.25
2024-08-29 19:30:00 DST,9497.3
2024-08-29 19:35:00 DST,9497.33
2024-08-29 19:40:00 DST,9497.35
2024-08-29 19:45:00 DST,9497.36
2024-08-29 19:50:00 DST,9497.37
2024-08-29 19:55:00 DST,9497.37
2024-08-29 20:00:00 DST,9497.37
2024-08-29 20:05:00 DST,9497.37
2024-08-29 20:10:00 DST,9497.37
2024-08-29 20:15:00 DST,9497.37
2024-08-29 20:20:00 DST,9497.37
2024-08-29 20:25:00 DST,9497.37
2024-08-29 20:30:00 DST,9497.37
2024-08-30 00:00:00 DST,9497.37
2024-08-30 06:15:00 DST,9497.37
2024-08-30 06:20:00 DST,9497.37
2024-08-30 06:25:00 DST,9497.37
2024-08-30 06:30:00 DST,9497.37
2024-08-30 06:35:00 DST,9497.37
2024-08-30 06:40:00 DST,9497.37
2024-08-30 06:45:00 DST,9497.37
2024-08-30 06:50:00 DST,9497.37
2024-08-30 06:55:00 DST,9497.37
2024-08-30 07:00:00 DST,9497.37
2024-08-30 07:05:00 DST,9497.38
2024-08-30 07:10:00 DST,9497.4
2024-08-30 07:15:00 DST,9497.42
2024-08-30 07:20:00 DST,9497.46
2024-08-30 07:25:00 DST,9497.52
2024-08-30 07:30:00 DST,9497.6
2024-08-30 07:35:00 DST,9497.68
2024-08-30 07:40:00 DST,9497.77
2024-08-30 07:45:00 DST,9497.86
2024-08-30 07:50:00 DST,9497.95
2024-08-30 07:55:00 DST,9498.06
2024-08-30 08:00:00 DST,9498.18
2024-08-30 08:05:00 DST,9498.27
2024-08-30 08:10:00 DST,9498.37
2024-08-30 08:15:00 DST,9498.46
2024-08-30 08:20:00 DST,9498.55
2024-08-30 08:25:00 DST,9498.68
2024-08-30 08:30:00 DST,9498.87
2024-08-30 08:35:00 DST,9499.12
2024-08-30 08:40:00 DST,9499.39
2024-08-30 08:45:00 DST,9499.68
2024-08-30 08:50:00 DST,9499.96
2024-08-30 08:55:00 DST,9500.18
2024-08-30 09:00:00 DST,9500.42
2024-08-30 09:05:00 DST,9500.69
2024-08-30 09:10:00 DST,9500.98
2024-08-30 09:15:00 DST,9501.42
2024-08-30 09:20:00 DST,9501.87
2024-08-30 09:25:00 DST,9502.38
2024-08-30 09:30:00 DST,9502.98
2024-08-30 09:35:00 DST,9503.71
2024-08-30 09:40:00 DST,9504.58
2024-08-30 09:45:00 DST,9506.03
2024-08-30 09:50:00 DST,9507.07
2024-08-30 09:55:00 DST,9507.78
2024-08-30 10:00:00 DST,9508.55
2024-08-30 10:05:00 DST,9509.31
2024-08-30 10:10:00 DST,9510.12
2024-08-30 10:15:00 DST,9510.78
2024-08-30 10:20:00 DST,9511.42
2024-08-30 10:25:00 DST,9511.94
2024-08-30 10:30:00 DST,9512.31
2024-08-30 10:35:00 DST,9512.64
2024-08-30 10:40:00 DST,9512.98
2024-08-30 10:45:00 DST,9513.31
2024-08-30 10:50:00 DST,9513.64
2024-08-30 10:55:00 DST,9514.04
2024-08-30 11:00:00 DST,9514.63
2024-08-30 11:05:00 DST,9515.5
2024-08-30 11:10:00 DST,9516.53
2024-08-30 11:15:00 DST,9517.74
2024-08-30 11:20:00 DST,9519.19
2024-08-30 11:25:00 DST,9520.76
2024-08-30 11:30:00 DST,9522.41
2024-08-30 11:35:00 DST,9524.19
2024-08-30 11:40:00 DST,9525.88
2024-08-30 11:45:00 DST,9526.95
2024-08-30 11:50:00 DST,9527.93
2024-08-30 11:55:00 DST,9528.82
2024-08-30 12:00:00 DST,9529.51
2024-08-30 12:05:00 DST,9530.15
2024-08-30 12:10:00 DST,9530.79
2024-08-30 12:15:00 DST,9531.36
2024-08-30 12:20:00 DST,9531.9
2024-08-30 12:25:00 DST,9532.49
2024-08-30 12:30:00 DST,9533.11
2024-08-30 12:35:00 DST,9533.67
2024-08-30 12:40:00 DST,9534.16
2024-08-30 12:45:00 DST,9534.63
2024-08-30 12:50:00 DST,9535.19
2024-08-30 12:55:00 DST,9535.81
2024-08-30 13:00:00 DST,9536.38
2024-08-30 13:05:00 DST,9536.8
2024-08-30 13:10:00 DST,9537.13
2024-08-30 13:15:00 DST,9537.41
2024-08-30 13:20:00 DST,9537.67
2024-08-30 13:25:00 DST,9537.96
2024-08-30 13:30:00 DST,9538.33
2024-08-30 13:35:00 DST,9538.73
2024-08-30 13:40:00 DST,9539.15
2024-08-30 13:45:00 DST,9539.53
2024-08-30 13:50:00 DST,9539.94
2024-08-30 13:55:00 DST,9540.46
2024-08-30 14:00:00 DST,9541.14
2024-08-30 14:05:00 DST,9541.9
2024-08-30 14:10:00 DST,9542.69
2024-08-30 14:15:00 DST,9543.45
2024-08-30 14:20:00 DST,9544.19
2024-08-30 14:25:00 DST,9544.96
2024-08-30 14:30:00 DST,9545.66
2024-08-30 14:35:00 DST,9546.32
2024-08-30 14:40:00 DST,9546.92
2024-08-30 14:45:00 DST,9547.55
2024-08-30 14:50:00 DST,9548.24
2024-08-30 14:55:00 DST,9548.92
2024-08-30 15:00:00 DST,9549.4
2024-08-30 15:05:00 DST,9549.77
2024-08-30 15:10:00 DST,9550.11
2024-08-30 15:15:00 DST,9550.45
2024-08-30 15:20:00 DST,9550.85
2024-08-30 15:25:00 DST,9551.34
2024-08-30 15:30:00 DST,9551.89
2024-08-30 15:35:00 DST,9552.44
2024-08-30 15:40:00 DST,9552.97
2024-08-30 15:45:00 DST,9553.53
2024-08-30 15:50:00 DST,9554.14
2024-08-30 15:55:00 DST,9554.84
2024-08-30 16:00:00 DST,9555.55
2024-08-30 16:05:00 DST,9556.18
2024-08-30 16:10:00 DST,9556.8
2024-08-30 16:15:00 DST,9557.48
2024-08-30 16:20:00 DST,9558.51
2024-08-30 16:25:00 DST,9559.48
2024-08-30 16:30:00 DST,9560.46
2024-08-30 16:35:00 DST,9561.52
2024-08-30 16:40:00 DST,9562.29
2024-08-30 16:45:00 DST,9562.63
2024-08-30 16:50:00 DST,9563.27
2024-08-30 16:55:00 DST,9563.92
2024-08-30 17:00:00 DST,9564.85
2024-08-30 17:05:00 DST,9565.78
2024-08-30 17:10:00 DST,9566.71
2024-08-30 17:15:00 DST,9567.55
2024-08-30 17:20:00 DST,9568.42
2024-08-30 17:25:00 DST,9569.25
2024-08-30 17:30:00 DST,9569.99
2024-08-30 17:35:00 DST,9570.67
2024-08-30 17:40:00 DST,9571.27
2024-08-30 17:45:00 DST,9571.64
2024-08-30 17:50:00 DST,9571.85
2024-08-30 17:55:00 DST,9572.05
2024-08-30 18:00:00 DST,9572.27
2024-08-30 18:05:00 DST,9572.53
2024-08-30 18:10:00 DST,9572.8
2024-08-30 18:15:00 DST,9573.05
2024-08-30 18:20:00 DST,9573.26
2024-08-30 18:25:00 DST,9573.41
2024-08-30 18:30:00 DST,9573.54
2024-08-30 18:35:00 DST,9573.66
2024-08-30 18:40:00 DST,9573.78
2024-08-30 18:45:00 DST,9573.89
2024-08-30 18:50:00 DST,9573.98
2024-08-30 18:55:00 DST,9574.05
2024-08-30 19:00:00 DST,9574.12
2024-08-30 19:05:00 DST,9574.19
2024-08-30 19:10:00 DST,9574.25
2024-08-30 19:15:00 DST,9574.32
2024-08-30 19:20:00 DST,9574.38
2024-08-30 19:25:00 DST,9574.43
2024-08-30 19:30:00 DST,9574.46
2024-08-30 19:35:00 DST,9574.49
2024-08-30 19:40:00 DST,9574.51
2024-08-30 19:45:00 DST,9574.53
2024-08-30 19:50:00 DST,9574.53
2024-08-30 19:55:00 DST,9574.54
2024-08-30 20:00:00 DST,9574.54
2024-08-30 20:05:00 DST,9574.54
2024-08-30 20:10:00 DST,9574.54
2024-08-30 20:15:00 DST,9574.54
2024-08-30 20:20:00 DST,9574.54
2024-08-30 20:25:00 DST,9574.54
2024-08-31 00:00:00 DST,9574.54
2024-08-31 06:25:00 DST,9574.54
2024-08-31 06:30:00 DST,9574.54
2024-08-31 06:35:00 DST,9574.54
2024-08-31 06:40:00 DST,9574.54
2024-08-31 06:45:00 DST,9574.54
2024-08-31 06:50:00 DST,9574.54
2024-08-31 06:55:00 DST,9574.54
2024-08-31 07:00:00 DST,9574.55
2024-08-31 07:05:00 DST,9574.58
2024-08-31 07:10:00 DST,9574.61
2024-08-31 07:15:00 DST,9574.65
2024-08-31 07:20:00 DST,9574.7
2024-08-31 07:25:00 DST,9574.75
2024-08-31 07:30:00 DST,9574.81
2024-08-31 07:35:00 DST,9574.88
2024-08-31 07:40:00 DST,9574.96
2024-08-31 07:45:00 DST,9575.04
2024-08-31 07:50:00 DST,9575.14
2024-08-31 07:55:00 DST,9575.25
2024-08-31 08:00:00 DST,9575.36
2024-08-31 08:05:00 DST,9575.46
2024-08-31 08:10:00 DST,9575.57
2024-08-31 08:15:00 DST,9575.71
2024-08-31 08:20:00 DST,9575.89
2024-08-31 08:25:00 DST,9576.06
2024-08-31 08:30:00 DST,9576.2
2024-08-31 08:35:00 DST,9576.42
2024-08-31 08:40:00 DST,9576.76
2024-08-31 08:45:00 DST,9577.08
2024-08-31 08:50:00 DST,9577.37
2024-08-31 08:55:00 DST,9577.71
2024-08-31 09:00:00 DST,9578.23
2024-08-31 09:05:00 DST,9578.54
2024-08-31 09:10:00 DST,9578.81
2024-08-31 09:15:00 DST,9579.08
2024-08-31 09:20:00 DST,9579.39
2024-08-31 09:25:00 DST,9579.75
2024-08-31 09:30:00 DST,9580.14
2024-08-31 09:35:00 DST,9580.51
2024-08-31 09:40:00 DST,9580.83
2024-08-31 09:45:00 DST,9581.12
2024-08-31 09:50:00 DST,9581.37
2024-08-31 09:55:00 DST,9581.66
2024-08-31 10:00:00 DST,9581.99
2024-08-31 10:05:00 DST,9582.34
2024-08-31 10:10:00 DST,9582.74
2024-08-31 10:15:00 DST,9583.19
2024-08-31 10:20:00 DST,9583.65
2024-08-31 10:25:00 DST,9584.11
2024-08-31 10:30:00 DST,9584.58
2024-08-31 10:35:00 DST,9585.04
2024-08-31 10:40:00 DST,9585.39
2024-08-31 10:45:00 DST,9585.8
2024-08-31 10:50:00 DST,9586.33
2024-08-31 10:55:00 DST,9586.96
2024-08-31 11:00:00 DST,9587.57
2024-08-31 11:05:00 DST,9588.14
2024-08-31 11:10:00 DST,9588.79
2024-08-31 11:15:00 DST,9589.45
2024-08-31 11:20:00 DST,9590.11
2024-08-31 11:25:00 DST,9590.81
2024-08-31 11:30:00 DST,9591.43
2024-08-31 11:35:00 DST,9592.06
2024-08-31 11:40:00 DST,9592.8
2024-08-31 11:45:00 DST,9593.54
2024-08-31 11:50:00 DST,9594.27
2024-08-31 11:55:00 DST,9595.16
2024-08-31 12:00:00 DST,9596.04
2024-08-31 12:05:00 DST,9596.84
2024-08-31 12:10:00 DST,9597.67
2024-08-31 12:15:00 DST,9598.6
2024-08-31 12:20:00 DST,9599.5
2024-08-31 12:25:00 DST,9600.23
2024-08-31 12:30:00 DST,9600.9
2024-08-31 12:35:00 DST,9601.52
2024-08-31 12:40:00 DST,9602.1
2024-08-31 12:45:00 DST,9602.65
2024-08-31 12:50:00 DST,9603.19
2024-08-31 12:55:00 DST,9603.77
2024-08-31 13:00:00 DST,9604.34
2024-08-31 13:05:00 DST,9604.91
2024-08-31 13:10:00 DST,9605.43
2024-08-31 13:15:00 DST,9605.99
2024-08-31 13:20:00 DST,9606.6
2024-08-31 13:25:00 DST,9607.19
2024-08-31 13:30:00 DST,9607.79
2024-08-31 13:35:00 DST,9608.41
2024-08-31 13:40:00 DST,9609.01
2024-08-31 13:45:00 DST,9609.58
2024-08-31 13:50:00 DST,9610.17
2024-08-31 13:55:00 DST,9610.77
2024-08-31 14:00:00 DST,9611.38
2024-08-31 14:05:00 DST,9611.99
2024-08-31 14:10:00 DST,9612.54
2024-08-31 14:15:00 DST,9613.09
2024-08-31 14:20:00 DST,9613.6
2024-08-31 14:25:00 DST,9614.08
2024-08-31 14:30:00 DST,9614.6
2024-08-31 14:35:00 DST,9615.19
2024-08-31 14:40:00 DST,9615.88
2024-08-31 14:45:00 DST,9616.59
2024-08-31 14:50:00 DST,9617.19
2024-08-31 14:55:00 DST,9617.63
2024-08-31 15:00:00 DST,9618.05
2024-08-31 15:05:00 DST,9618.48
2024-08-31 15:10:00 DST,9618.89
2024-08-31 15:15:00 DST,9619.25
2024-08-31 15:20:00 DST,9619.61
2024-08-31 15:25:00 DST,9620
2024-08-31 15:30:00 DST,9620.48
2024-08-31 15:35:00 DST,9620.93
2024-08-31 15:40:00 DST,9621.36
2024-08-31 15:45:00 DST,9621.77
2024-08-31 15:50:00 DST,9622.22
2024-08-31 15:55:00 DST,9622.74
2024-08-31 16:00:00 DST,9623.32
2024-08-31 16:05:00 DST,9623.99
2024-08-31 16:10:00 DST,9624.68
2024-08-31 16:15:00 DST,9625.38
2024-08-31 16:20:00 DST,9626.17
2024-08-31 16:25:00 DST,9626.82
2024-08-31 16:30:00 DST,9627.44
2024-08-31 16:35:00 DST,9628.04
2024-08-31 16:40:00 DST,9628.64
2024-08-31 16:45:00 DST,9629.07
2024-08-31 16:50:00 DST,9629.52
2024-08-31 16:55:00 DST,9629.96
2024-08-31 17:00:00 DST,9630.47
2024-08-31 17:05:00 DST,9631.05
2024-08-31 17:10:00 DST,9631.6
2024-08-31 17:15:00 DST,9632.13
2024-08-31 17:20:00 DST,9632.55
2024-08-31 17:25:00 DST,9632.92
2024-08-31 17:30:00 DST,9633.25
2024-08-31 17:35:00 DST,9633.55
2024-08-31 17:40:00 DST,9633.8
2024-08-31 17:45:00 DST,9633.96
